return_id,order_item_id,return_date,reason,refund_amount
602,2166752,2025-03-23,Wrong Item,675.26
603,1621172,2023-03-26,Late Delivery,3289.5
604,749172,2023-03-19,Not as Described,25.08
605,1023415,2025-12-06,Changed Mind,3394.64
606,2147642,2024-02-10,Changed Mind,18.92
607,762864,2024-08-31,Wrong Item,1175.7
608,902280,2024-04-01,Changed Mind,72.97
609,1746101,2023-12-09,Late Delivery,1742.7
610,878444,2024-12-12,Not as Described,219.75
611,1338657,2025-12-23,Defective,4566.28
612,2818,2023-11-05,Wrong Item,1167.56
613,2083975,2023-12-02,Defective,230.36
614,152484,2025-11-29,Not as Described,666.93
615,1369947,2025-11-11,Late Delivery,942.79
616,1798732,2023-12-29,Late Delivery,614.18
617,1037587,2025-05-14,Defective,1572.18
618,2047268,2024-01-01,Defective,2213.07
619,2122829,2024-11-25,Defective,1934.95
620,486785,2023-02-19,Not as Described,957.24
621,25301,2024-03-24,Wrong Item,990.21
622,1031306,2024-03-09,Defective,11.35
623,706348,2025-10-08,Changed Mind,1161.18
624,510018,2024-12-18,Defective,1671.35
625,1712354,2023-01-20,Late Delivery,1795.28
626,1672195,2024-11-08,Late Delivery,436.68
627,1746896,2024-08-24,Changed Mind,84.03
628,1585088,2025-12-20,Defective,2858.85
629,2175390,2023-12-31,Not as Described,398.29
630,2098173,2023-09-22,Changed Mind,391.74
631,2097812,2025-12-17,Changed Mind,190.56
632,1453443,2023-03-11,Defective,525.72
633,1403741,2023-05-29,Changed Mind,1235.08
634,1192206,2025-02-22,Late Delivery,48.72
635,1871222,2025-11-11,Not as Described,3241.36
636,307759,2025-04-13,Late Delivery,1210.5
637,876132,2023-11-17,Defective,1265.1
638,1128625,2023-11-10,Changed Mind,3335.2
639,2053573,2025-01-13,Not as Described,1736.22
640,1853477,2023-05-28,Not as Described,128.76
641,126525,2024-11-28,Changed Mind,1388.2
642,418443,2024-12-31,Not as Described,1494.9
643,720699,2024-02-01,Defective,2155.2
644,1279234,2025-08-02,Late Delivery,128.21
645,1219451,2025-02-23,Not as Described,194.14
646,2124103,2023-11-30,Wrong Item,2944.1
647,1658163,2023-03-03,Wrong Item,497.82
648,2165607,2024-11-25,Changed Mind,1470.57
649,1836057,2024-09-11,Changed Mind,452.16
650,1178110,2023-06-23,Defective,3579.84
651,551987,2025-03-16,Defective,1462.54
652,147885,2024-12-17,Defective,1236.0
653,1503553,2025-02-14,Not as Described,4350.68
654,445860,2025-06-08,Wrong Item,1240.08
655,745868,2023-06-04,Late Delivery,2727.92
656,246255,2025-12-31,Late Delivery,583.74
657,323746,2023-03-21,Defective,3043.4
658,1402720,2023-04-15,Wrong Item,419.41
659,2087438,2025-05-27,Defective,235.96
660,1830198,2024-02-10,Late Delivery,3359.63
661,725543,2025-09-17,Defective,1577.15
662,961172,2023-02-11,Changed Mind,473.44
663,574627,2025-07-15,Wrong Item,900.76
664,2106955,2024-12-22,Changed Mind,349.95
665,211442,2023-07-24,Changed Mind,610.65
666,75136,2023-01-18,Changed Mind,1729.92
667,873172,2023-07-03,Not as Described,883.29
668,1303558,2023-01-19,Not as Described,498.68
669,840928,2025-12-02,Late Delivery,79.32
670,2088415,2025-12-12,Changed Mind,1167.81
671,2194137,2023-11-23,Changed Mind,2108.13
672,159110,2024-02-29,Wrong Item,1724.56
673,865067,2025-04-30,Defective,1860.54
674,1204565,2023-08-07,Not as Described,1403.52
675,1449516,2023-12-14,Wrong Item,1173.24
676,468008,2023-11-15,Wrong Item,1656.15
677,1011009,2024-02-18,Late Delivery,1546.8
678,1263434,2024-01-29,Changed Mind,319.94
679,2243912,2025-01-19,Not as Described,1163.28
680,1562682,2024-09-13,Wrong Item,3157.76
681,1662461,2023-05-28,Defective,485.34
682,391342,2024-08-02,Wrong Item,1260.84
683,491365,2024-11-09,Wrong Item,118.6
684,13491,2024-09-08,Defective,1555.47
685,1656164,2023-03-02,Defective,1247.7
686,835569,2024-05-11,Changed Mind,1423.47
687,1161304,2023-06-14,Wrong Item,975.93
688,2170009,2024-05-01,Late Delivery,2900.8
689,527502,2023-12-11,Late Delivery,258.28
690,1776955,2023-01-26,Not as Described,755.32
691,1733212,2024-11-28,Not as Described,644.76
692,984139,2023-02-01,Changed Mind,213.42
693,1553159,2024-08-18,Defective,472.11
694,1677958,2023-12-29,Late Delivery,166.44
695,1431620,2024-10-24,Not as Described,1129.04
696,2023834,2023-02-25,Changed Mind,2444.28
697,2043029,2023-12-08,Not as Described,783.92
698,779396,2025-12-02,Defective,3529.2
699,1798397,2024-04-20,Not as Described,505.95
700,1786664,2024-03-30,Wrong Item,997.38
701,80557,2024-09-26,Not as Described,1352.6
702,1737897,2024-02-09,Defective,1939.35
703,1459854,2024-06-07,Not as Described,110.86
704,749605,2024-12-24,Late Delivery,3481.6
705,1869950,2024-07-07,Late Delivery,19.39
706,1963210,2025-02-26,Wrong Item,159.42
707,519707,2023-06-09,Not as Described,319.08
708,688243,2024-07-24,Wrong Item,2607.04
709,1237363,2025-12-23,Late Delivery,2649.08
710,1212838,2025-09-07,Wrong Item,1227.1
711,1622137,2025-12-03,Not as Described,789.44
712,184211,2025-05-15,Late Delivery,3044.1
713,153575,2023-05-03,Late Delivery,1333.23
714,1496703,2025-11-04,Defective,23.86
715,606605,2025-07-06,Defective,951.84
716,239094,2023-08-16,Late Delivery,231.88
717,1950188,2025-12-31,Wrong Item,1423.6
718,2160835,2024-02-21,Late Delivery,579.66
719,350845,2024-11-23,Defective,4028.8
720,273941,2024-11-14,Changed Mind,1293.69
721,819954,2024-09-23,Late Delivery,2275.36
722,744104,2024-12-09,Changed Mind,2503.6
723,1049103,2023-08-13,Changed Mind,461.67
724,2096290,2025-05-17,Defective,2309.85
725,1201430,2024-12-30,Defective,704.76
726,1980216,2023-10-15,Not as Described,397.38
727,555582,2025-02-16,Late Delivery,635.27
728,1017561,2025-12-31,Changed Mind,1192.65
729,1339138,2025-05-14,Late Delivery,836.14
730,1198386,2023-05-16,Not as Described,1857.75
731,908322,2024-12-22,Not as Described,504.86
732,1328965,2024-11-26,Defective,1030.71
733,1043679,2024-10-04,Not as Described,1217.1
734,1248003,2024-12-04,Defective,1334.6
735,736258,2025-12-12,Wrong Item,108.76
736,1687558,2023-09-27,Defective,862.46
737,2179936,2024-04-04,Not as Described,1428.75
738,1939315,2023-10-03,Late Delivery,1343.13
739,2111695,2025-11-30,Defective,493.76
740,2059318,2023-10-24,Defective,555.98
741,1035986,2024-12-17,Not as Described,870.0
742,1610907,2023-02-07,Not as Described,539.22
743,90593,2024-12-03,Late Delivery,1426.88
744,2247463,2024-02-02,Changed Mind,220.26
745,1314164,2023-12-24,Late Delivery,426.36
746,793102,2023-06-11,Changed Mind,2536.25
747,378051,2024-08-03,Defective,1465.58
748,1697665,2024-07-25,Defective,1090.04
749,1663546,2024-11-21,Not as Described,763.25
750,269712,2024-11-12,Changed Mind,3005.56
751,215010,2025-07-19,Defective,531.8
752,1486404,2024-11-02,Changed Mind,1469.8
753,1135286,2024-08-18,Wrong Item,1994.75
754,1875456,2023-05-24,Wrong Item,341.52
755,135838,2024-11-19,Not as Described,264.52
756,2010430,2024-10-10,Not as Described,279.16
757,1228230,2023-06-20,Not as Described,3859.85
758,1732526,2025-06-19,Wrong Item,836.41
759,203855,2023-02-05,Not as Described,599.6
760,2016845,2024-10-26,Late Delivery,1406.55
761,1635505,2024-06-11,Not as Described,996.58
762,1900818,2023-08-09,Changed Mind,111.2
763,885626,2025-04-07,Defective,861.72
764,84651,2025-11-24,Changed Mind,3167.75
765,793869,2024-11-25,Late Delivery,4012.5
766,1951290,2023-10-10,Wrong Item,62.46
767,785184,2025-12-24,Late Delivery,167.58
768,203969,2023-06-30,Not as Described,461.91
769,491664,2025-03-11,Not as Described,367.38
770,1700476,2023-06-24,Wrong Item,320.82
771,2149173,2025-12-23,Not as Described,800.65
772,1511312,2024-11-19,Late Delivery,502.93
773,1222704,2025-08-25,Not as Described,572.01
774,64062,2025-12-11,Changed Mind,289.62
775,627129,2024-12-16,Defective,931.37
776,1133036,2023-12-20,Changed Mind,795.58
777,2191003,2023-03-15,Not as Described,561.99
778,1083754,2025-09-27,Defective,2601.65
779,1762555,2024-12-20,Wrong Item,810.55
780,1534767,2025-05-05,Changed Mind,2797.15
781,1578073,2025-11-28,Late Delivery,689.74
782,2239419,2024-03-10,Defective,870.25
783,463538,2024-05-04,Late Delivery,796.44
784,1713506,2024-12-21,Wrong Item,791.66
785,2025624,2025-03-13,Defective,3527.0
786,1137804,2024-10-29,Not as Described,187.32
787,2025328,2023-05-31,Wrong Item,2023.2
788,2139754,2024-10-15,Changed Mind,395.28
789,1732511,2023-06-04,Not as Described,543.7
790,702548,2024-05-29,Not as Described,2411.4
791,2159634,2023-02-03,Late Delivery,1486.36
792,962062,2023-05-15,Not as Described,755.88
793,1881284,2025-05-02,Late Delivery,2104.71
794,1336296,2025-04-27,Changed Mind,177.75
795,600293,2024-12-17,Late Delivery,171.52
796,1040398,2025-11-29,Late Delivery,1078.64
797,718784,2024-04-03,Late Delivery,17.31
798,2057384,2025-02-19,Late Delivery,2162.25
799,1428321,2023-08-16,Wrong Item,1205.22
800,688538,2025-09-15,Changed Mind,203.69
801,359607,2024-03-29,Not as Described,924.45
802,2201291,2025-12-04,Changed Mind,345.64
803,1239234,2024-12-23,Defective,3369.35
804,209193,2024-01-18,Late Delivery,722.16
805,2129508,2023-09-28,Not as Described,2066.2
806,1882480,2023-10-10,Late Delivery,1686.84
807,2168873,2023-08-04,Late Delivery,108.52
808,98538,2023-03-15,Not as Described,688.41
809,661393,2023-08-14,Wrong Item,2365.48
810,317796,2023-11-13,Late Delivery,705.96
811,1326387,2023-12-26,Late Delivery,208.25
812,2083303,2025-02-01,Wrong Item,664.22
813,1172828,2024-04-10,Not as Described,2325.48
814,862227,2025-12-23,Late Delivery,844.2
815,1992167,2024-12-24,Not as Described,1743.06
816,1823274,2023-12-26,Defective,3085.95
817,1194861,2024-08-31,Changed Mind,3965.6
818,2079408,2023-10-17,Not as Described,2397.96
819,620829,2024-04-29,Not as Described,224.99
820,1515224,2025-01-28,Defective,1321.92
821,2012890,2023-05-05,Changed Mind,2119.08
822,545216,2024-10-30,Not as Described,539.79
823,1644424,2023-09-29,Wrong Item,3309.56
824,2127634,2025-04-26,Changed Mind,518.45
825,1120104,2023-12-14,Changed Mind,2289.05
826,719634,2025-01-08,Changed Mind,1918.75
827,730687,2023-02-10,Not as Described,1776.2
828,1292210,2023-12-08,Defective,2147.7
829,913433,2024-12-12,Defective,324.36
830,1207731,2024-11-20,Late Delivery,2564.28
831,1003337,2024-11-22,Not as Described,28.06
832,124359,2023-05-04,Wrong Item,621.03
833,1861636,2025-06-22,Changed Mind,1439.56
834,1125702,2024-09-15,Defective,1328.56
835,709130,2023-11-05,Defective,1375.44
836,843134,2025-08-20,Wrong Item,1680.81
837,758729,2024-06-19,Defective,920.56
838,1094640,2023-03-04,Late Delivery,1212.12
839,2174702,2023-12-26,Not as Described,274.6
840,1738658,2023-12-14,Wrong Item,611.8
841,277131,2024-11-19,Not as Described,1297.98
842,502758,2023-02-23,Late Delivery,1697.76
843,396886,2025-03-28,Late Delivery,3538.6
844,1023343,2023-11-17,Not as Described,70.34
845,530639,2025-12-18,Wrong Item,2071.56
846,483632,2023-02-25,Changed Mind,1648.18
847,1106849,2024-03-17,Wrong Item,539.9
848,658231,2024-06-14,Wrong Item,252.59
849,1907989,2025-11-20,Late Delivery,1232.55
850,1029900,2024-01-01,Wrong Item,53.16
851,2249646,2024-10-22,Changed Mind,4837.7
852,1524776,2024-01-20,Late Delivery,3552.65
853,1729146,2024-11-14,Changed Mind,439.87
854,1099972,2024-01-06,Not as Described,1492.02
855,931225,2025-11-09,Late Delivery,666.21
856,257132,2023-10-27,Wrong Item,162.84
857,926174,2023-08-19,Wrong Item,3876.95
858,1972158,2024-12-31,Not as Described,515.98
859,1463415,2024-02-10,Late Delivery,2006.79
860,1562708,2024-11-28,Late Delivery,1460.31
861,170135,2025-12-21,Changed Mind,2320.44
862,2137960,2024-10-26,Not as Described,799.75
863,197502,2025-02-22,Changed Mind,260.2
864,954787,2025-02-06,Changed Mind,1770.04
865,997977,2024-01-06,Wrong Item,1762.2
866,1898431,2024-07-26,Changed Mind,1350.55
867,739011,2023-12-14,Late Delivery,2227.8
868,551527,2024-02-23,Not as Described,2516.98
869,1783267,2025-02-05,Defective,1250.72
870,818955,2025-03-08,Late Delivery,2938.04
871,450671,2023-08-19,Defective,2625.8
872,977305,2025-06-20,Defective,642.84
873,1358181,2024-09-19,Not as Described,768.02
874,1349783,2024-06-14,Late Delivery,396.12
875,484218,2025-06-20,Wrong Item,530.25
876,646184,2025-10-30,Not as Described,433.32
877,942479,2025-04-28,Changed Mind,755.58
878,1640617,2024-01-03,Wrong Item,1207.66
879,1022783,2024-12-04,Wrong Item,164.08
880,911817,2023-12-19,Defective,3297.35
881,1167989,2024-04-24,Late Delivery,1925.28
882,1107273,2023-11-26,Changed Mind,116.65
883,698642,2025-11-28,Late Delivery,551.22
884,1885992,2024-12-13,Late Delivery,608.1
885,699830,2023-11-28,Changed Mind,2249.23
886,64354,2024-05-07,Defective,487.23
887,1289657,2025-01-06,Defective,2007.91
888,1981754,2025-05-07,Not as Described,1126.24
889,777731,2024-07-30,Changed Mind,3098.67
890,1347188,2025-03-22,Wrong Item,1539.12
891,2238087,2023-07-26,Late Delivery,1400.65
892,1761524,2024-01-10,Changed Mind,313.74
893,1178325,2025-03-22,Late Delivery,672.9
894,1004215,2023-11-13,Not as Described,182.24
895,355284,2025-01-13,Wrong Item,288.88
896,72116,2024-02-23,Wrong Item,930.93
897,54474,2024-09-14,Changed Mind,3126.28
898,2194838,2023-11-12,Defective,528.85
899,2203695,2023-07-15,Changed Mind,15.86
900,479395,2025-05-30,Late Delivery,2357.8
901,2041124,2023-11-25,Defective,1999.72
902,220563,2023-07-22,Wrong Item,1895.04
903,171956,2025-11-30,Changed Mind,48.57
904,1269794,2025-02-25,Defective,881.64
905,447042,2024-09-14,Wrong Item,2009.35
906,2249935,2025-01-10,Not as Described,603.64
907,1477478,2024-02-13,Defective,1011.85
908,1083159,2025-11-07,Late Delivery,795.55
909,1655059,2024-12-10,Not as Described,2789.9
910,730233,2025-06-06,Defective,514.3
911,2006577,2023-03-04,Wrong Item,1173.3
912,2129929,2024-04-08,Changed Mind,3002.23
913,1944544,2024-12-22,Late Delivery,1234.76
914,1585544,2024-01-07,Changed Mind,540.19
915,1142635,2024-06-02,Wrong Item,749.1
916,2127947,2025-12-22,Wrong Item,51.46
917,1664378,2023-09-14,Not as Described,122.33
918,619351,2025-10-04,Changed Mind,1615.9
919,738960,2023-11-05,Wrong Item,1157.04
920,765748,2025-10-19,Wrong Item,3409.9
921,1836947,2024-07-04,Changed Mind,2403.6
922,266310,2024-11-24,Not as Described,1010.28
923,928820,2024-11-28,Late Delivery,2425.36
924,939097,2025-12-28,Defective,3863.51
925,929454,2024-11-29,Defective,968.94
926,2210811,2023-11-10,Late Delivery,3594.1
927,2108876,2023-11-22,Late Delivery,2876.01
928,874106,2025-01-04,Wrong Item,652.11
929,1803786,2024-09-03,Wrong Item,2554.68
930,1692472,2024-12-22,Not as Described,186.7
931,1381197,2024-06-10,Not as Described,4500.65
932,1598172,2025-01-01,Wrong Item,368.42
933,1131571,2025-11-21,Defective,193.05
934,453504,2024-08-01,Changed Mind,272.2
935,1316439,2025-05-16,Not as Described,1012.64
936,1182095,2023-05-16,Changed Mind,469.38
937,1808646,2025-11-17,Not as Described,2401.26
938,625615,2023-11-14,Wrong Item,2384.04
939,650966,2023-11-18,Defective,3641.88
940,1038267,2024-12-24,Wrong Item,814.29
941,1935141,2025-11-18,Late Delivery,2289.63
942,417233,2025-12-09,Changed Mind,272.4
943,1857900,2025-12-28,Changed Mind,1464.87
944,2145814,2023-12-14,Not as Described,1834.62
945,1854796,2024-11-23,Changed Mind,420.52
946,1586122,2024-12-09,Defective,1748.96
947,1728425,2024-12-02,Wrong Item,510.48
948,1013239,2023-06-29,Not as Described,157.48
949,240953,2023-09-01,Not as Described,2384.28
950,1553310,2023-01-24,Defective,538.24
951,2056359,2025-05-26,Defective,160.42
952,767375,2023-05-26,Wrong Item,817.83
953,216167,2025-05-18,Late Delivery,107.0
954,299747,2024-12-18,Changed Mind,650.44
955,1456324,2025-12-18,Not as Described,948.26
956,443876,2023-11-24,Late Delivery,1510.24
957,1910666,2025-03-04,Not as Described,1765.45
958,922994,2023-02-18,Defective,1737.78
959,1725312,2023-06-16,Late Delivery,1248.28
960,1286103,2025-10-17,Wrong Item,2477.55
961,2015779,2024-08-08,Changed Mind,267.07
962,2143869,2025-12-01,Changed Mind,1182.45
963,2058858,2023-02-10,Late Delivery,3796.25
964,397432,2025-12-14,Not as Described,1072.75
965,35294,2023-11-17,Wrong Item,991.82
966,1868282,2025-06-12,Not as Described,717.4
967,1802448,2024-01-01,Wrong Item,1586.44
968,1945409,2025-10-10,Defective,1025.55
969,542915,2023-05-19,Defective,165.2
970,1404577,2025-05-02,Changed Mind,590.12
971,749731,2025-12-31,Not as Described,2895.0
972,1091729,2025-12-31,Defective,1453.98
973,1697694,2024-08-24,Wrong Item,601.97
974,1189819,2025-07-31,Late Delivery,3382.56
975,1189386,2023-03-18,Changed Mind,1477.8
976,1823219,2024-04-18,Defective,210.26
977,795457,2024-05-05,Wrong Item,3347.3
978,938066,2025-01-25,Wrong Item,996.0
979,1051855,2025-11-27,Wrong Item,1796.05
980,1607336,2025-01-07,Wrong Item,1327.09
981,1990584,2024-05-07,Changed Mind,356.62
982,1900984,2025-04-26,Defective,606.91
983,60735,2025-09-03,Changed Mind,1781.7
984,1344800,2023-04-24,Late Delivery,1844.76
985,2178974,2023-07-14,Changed Mind,444.05
986,996013,2024-03-06,Changed Mind,77.08
987,763801,2023-07-13,Not as Described,23.61
988,16010,2024-04-12,Changed Mind,726.2
989,322879,2023-02-11,Wrong Item,1474.08
990,1083552,2023-11-25,Changed Mind,1068.55
991,1352462,2024-04-07,Changed Mind,161.19
992,459424,2023-05-28,Not as Described,1978.2
993,628539,2024-10-29,Changed Mind,4128.5
994,1496280,2025-10-12,Wrong Item,2287.65
995,1855076,2025-12-26,Wrong Item,258.37
996,1974598,2023-12-26,Not as Described,2539.7
997,420241,2023-12-11,Changed Mind,820.11
998,1655758,2024-11-30,Wrong Item,4137.8
999,1743934,2025-12-29,Changed Mind,907.75
1000,1251589,2025-07-21,Wrong Item,4117.46
1001,11059,2025-11-22,Defective,22.74
1002,1831509,2025-11-18,Late Delivery,1468.29
1003,1762511,2025-12-17,Changed Mind,2797.05
1004,2064589,2025-11-16,Not as Described,1520.04
1005,1102079,2024-11-19,Changed Mind,448.34
1006,1040292,2025-11-14,Late Delivery,2041.55
1007,1847116,2023-09-22,Defective,293.44
1008,432515,2025-06-06,Not as Described,2428.52
1009,2109725,2025-03-23,Wrong Item,80.92
1010,1114528,2025-11-29,Defective,142.29
1011,1319541,2024-01-23,Not as Described,520.05
1012,744143,2023-06-30,Not as Described,2016.1
1013,12811,2025-06-05,Defective,3809.55
1014,1697271,2025-06-02,Late Delivery,1736.75
1015,1313224,2025-02-21,Defective,170.3
1016,1213453,2024-02-09,Defective,906.44
1017,335026,2024-12-22,Wrong Item,787.38
1018,544026,2024-01-01,Late Delivery,150.8
1019,279689,2023-08-15,Late Delivery,3580.56
1020,250013,2024-10-10,Wrong Item,2286.84
1021,71508,2024-07-31,Defective,197.4
1022,2057425,2025-04-29,Defective,532.3
1023,519055,2025-12-06,Defective,1293.88
1024,1486563,2023-12-06,Defective,1022.4
1025,490786,2025-07-08,Not as Described,2466.24
1026,1194056,2024-01-30,Not as Described,737.68
1027,937032,2024-12-01,Defective,171.39
1028,1458998,2023-05-13,Defective,1187.32
1029,1364287,2023-02-16,Not as Described,184.92
1030,313819,2023-03-27,Wrong Item,1967.12
1031,514365,2024-01-10,Defective,759.48
1032,122774,2024-01-30,Late Delivery,169.43
1033,561632,2024-12-15,Wrong Item,3837.6
1034,76931,2025-12-26,Not as Described,1615.15
1035,801458,2024-12-04,Wrong Item,2711.7
1036,911076,2025-10-28,Wrong Item,3280.08
1037,2076518,2024-02-08,Changed Mind,4141.8
1038,611735,2024-12-12,Changed Mind,1133.38
1039,1348834,2023-04-28,Changed Mind,3575.95
1040,884353,2024-09-19,Late Delivery,1425.44
1041,1287155,2025-01-06,Defective,79.08
1042,2164634,2023-01-19,Changed Mind,857.08
1043,764350,2025-12-21,Not as Described,2235.52
1044,125221,2025-11-17,Late Delivery,1213.43
1045,178507,2024-10-10,Wrong Item,108.46
1046,1350281,2025-11-30,Defective,1566.05
1047,293464,2024-12-12,Wrong Item,1773.78
1048,1365840,2025-08-23,Not as Described,954.0
1049,1651238,2023-04-27,Changed Mind,824.93
